certificate_id,cut_no,ai_cleaned_description,ai_reference,ai_action,ai_content_types,ai_media_element
100010101800021433,1,Removed the visual of a man killing himself.,violence,deletion,violence,visual_scene
100010101800014228,3,Replaced the reference to a renowned painter with the words Raja Kavi Dharma.,Raja Kavi Dharma,replacement,,text_dialogue
100010101800014228,2,Blurred liquor brand labels.,liquor brand,visual_modification,substance,visual_scene
100010101800014228,1,Extended the duration of the fiction disclaimer at the beginning of the film.,fiction disclaimer,insertion,,metadata
100010842400007159,9,Muted a profane word at one point in the film,fuck,audio_modification,profanity,text_dialogue
100010842400007159,8,Muted a profane word.,don,audio_modification,profanity,text_dialogue
100010842400007159,7,"Blurred the word ""Om"" on a truck board.",Om,visual_modification,religious,visual_scene
100010842400007159,6,Muted a profane word at one point in the film.,Toll phuttil,audio_modification,profanity,text_dialogue
100010842400007159,5,Overlayed an anti-alcohol graphic at multiple points.,alcohol,content_overlay,substance,visual_scene
100010842400007159,4,Added anti-tobacco static graphic throughout the film.,tobacco,content_overlay,substance,visual_scene
100010842400007159,3,Added consent letters from multiple individuals.,Shri Raj Thakre|Stock shot footage supplier|producer of song  priya amuch,insertion,,metadata
100010842400007159,2,Expanded the anti-smoking disclaimer at the beginning of the film to include more information about the dangers of tobacco use and resources for quitting.,smoking,insertion,substance,metadata
100010842400007159,1,Replaced public health announcements in Marathi at the beginning and during the film.,health spot,replacement,,metadata
100020102100000250,17,Muted a profane word at one point in the film,bastard,audio_modification,profanity,text_dialogue
100020102100000250,16,Deleted scene of villains attempting to rape a woman.,rape,deletion,violence|sexual_explicit,visual_scene
100020102100000250,15,Deleted a fight scene between villains.,violence,deletion,violence,visual_scene
100020102100000250,14,Muted a profane phrase.,bastard,audio_modification,profanity,text_dialogue
100020102100000250,13,Muted a profane word.,Suvar,audio_modification,profanity,text_dialogue
100020102100000250,12,Muted a phrase in the film.,,audio_modification,profanity,text_dialogue
100020102100000250,11,Muted a profane word.,ashtu,audio_modification,profanity,text_dialogue
100020102100000250,10,Muted a profane phrase.,mucho baayi badmaash,audio_modification,profanity,text_dialogue
100020102100000250,9,"Deleted a scene of a villain beating a boy, the boy biting the villain's nose, and the villain pouring acid on the boy's face.",violence,deletion,violence,visual_scene
100020102100000250,8,Deleted a scene of a villain beating a boy.,violence,deletion,violence,visual_scene
100020102100000250,7,Muted the word at one point in the film,beedige,audio_modification,profanity,text_dialogue
100020102100000250,6,Deleted a scene where goons discussed trafficking.,trafficking,deletion,violence,visual_scene
100020102100000250,5,Deleted a scene where a villain attempts to stab a professor.,violence,deletion,violence,visual_scene
100020102100000250,4,Removed a scene depicting a man attempting to rape a woman.,rape,deletion,violence|sexual_explicit,visual_scene
100020102100000250,3,Removed the scene of the heroine standing up and her skirt slits.,null,deletion,sexual_suggestive,visual_scene
100020102100000250,2,Deleted a scene of two girls arguing about the dress code.,dress code,deletion,identity_reference,visual_scene
100020102100000250,1,Deleted a scene of a gang ragging a girl. The scene included a discussion about the dress code of women with the police and the girl.,violence,deletion,violence,visual_scene
100070842100000442,2,The word was replaced.,rakata,replacement,profanity,text_dialogue
100070842100000442,1,Inserted a helmet wearing advisory throughout the scene.,helmet wearing advisory,insertion,,metadata
100020842300000663,7,Removed and replaced a scene depicting child labor.,child labor,replacement,identity_reference,visual_scene
100020842300000663,6,Added a disclaimer about tobacco use at the beginning of the film.,tobacco,insertion,substance,metadata
100020842300000663,5,Inserted a warning about drinking and smoking.,drinking|smoking,insertion,substance,metadata
100020842300000663,4,Deleted movement shots in a scene depicting sexual violence.,rape,deletion,violence|sexual_explicit,visual_scene
100020842300000663,3,Muted dialogue containing profanity.,boli maga|samanella|hakthiralava|loudi,audio_modification,profanity,text_dialogue
100020842300000663,2,Inserted audio by Kiccha Sudeep at the beginning and end.,Kiccha Sudeep,insertion,,music
100020842300000663,1,Inserted titles in Kannada and English.,Kannada|English,insertion,,text_dialogue
100070101800000121,3,Inserted a voice over stating that smoking cigarettes and drinking liquor is injurious to health.,smoking cigarette|drinking liquor,insertion,substance,text_dialogue
100070101800000121,2,Dialogue was muted.,Swacch Bharat,audio_modification,,text_dialogue
100070101800000121,1,Liquor labels were covered with computer-generated graphics.,liquor labels,content_overlay,substance,visual_scene
100090842400000383,2,Added anti-smoking disclaimer at the beginning and after the interval.,smoking,insertion,substance,metadata
100090842400000383,1,"Inserted new health spots about smoking and chewing tobacco at the beginning and after the interval, replacing the old ones.",smoking|chewing tobacco,insertion,substance,metadata
100020842100000005,2,Added Kannada text for cast and credits at the beginning and end of the film.,Kannada,insertion,,metadata
100020842100000005,1,Inserted a disclaimer at the beginning of the film stating the story is fictitious and does not promote black magic or superstition.,black magic,insertion,religious,metadata
100070101800000709,5,Removed animal shots and replaced them with computer-generated imagery.,animal shots,replacement,,visual_scene
100070101800000709,4,Dialogue about GST was muted.,GST,audio_modification,,text_dialogue
100070101800000709,3,Muted dialogue.,vaadi deraalo naa matsyam,audio_modification,,text_dialogue
100070101800000709,2,Removed visuals of body parts at the blast site and replaced them with computer-generated shots.,body parts,visual_modification,violence,visual_scene
100070101800000709,1,Added a disclaimer at the beginning of the film.,"characters, actors, and scenes are fictional",insertion,,metadata
100010101900006637,9,"Added the names of Media Partners, Thanks giving names, Brand Partners, UFO and Credit titles in the beginning",Media Partners|Thanks giving names|Brand Partners|UFO|Credit titles,insertion,,metadata
100010101900006637,8,Muted a profane word at one point in the film,bastard,audio_modification,profanity,text_dialogue
100010101900006637,7,Muted a profane word at one point in the film,chutiya,audio_modification,profanity,text_dialogue
100010101900006637,6,Muted a profane word in a dialogue.,haramzaadi,audio_modification,profanity,text_dialogue
100010101900006637,5,Removed the visuals of slapping a teenage girl.,violence,deletion,violence,visual_scene
100010101900006637,4,Muted profane words.,gaaand|maderchod,audio_modification,profanity,text_dialogue
100010101900006637,3,Muted a profane word.,haramzaade,audio_modification,profanity,text_dialogue
100010101900006637,2,Muted a profane word at one point in the film,bitch,audio_modification,profanity,text_dialogue
100010101900006637,1,"Inserted a health spot featuring Akshay Kumar at the beginning, increased the font size, and added scrolling text where necessary.",Akshay Kumar|Sunita,replacement,substance,metadata
100010842400001296,5,Removed the visuals of a song sequence.,Song 5,deletion,,visual_scene
100010842400001296,4,Removed the visuals of a song sequence.,Song 4,deletion,,visual_scene
100010842400001296,3,Removed the visuals of a song.,Song 3,deletion,,visual_scene
100010842400001296,2,Removed visuals from Song 2.,Song 2,deletion,,visual_scene
100010842400001296,1,Removed the visuals of Song 1.,Song 1,deletion,,visual_scene
100010101800001013,5,Muted several profane words throughout the film.,maal|bastard|phataka|chakh,audio_modification,profanity,text_dialogue
100010101800001013,4,Blurred the liquor label.,liquor label,visual_modification,substance,visual_scene
100010101800001013,3,Removed the visuals of the camera focusing on the girl's thighs.,thighs,deletion,sexual_suggestive,visual_scene
100010101800001013,2,Muted the beep sound,beep sound,audio_modification,,other
100010101800001013,1,Increased the font size of the anti-smoking message.,smoking,visual_modification,substance,metadata
100030101700000885,3,"Removed the Jacky-Sharmi sequence to eliminate any references to child abuse, rape of a minor, and violence against children.",Jacky-Sharmi sequence,deletion,violence|sexual_explicit,visual_scene
100030101700000885,2,Removed the word Tha.,Tha,text_modification,profanity,text_dialogue
100030101700000885,1,Added a disclaimer about smoking at the beginning of the film.,smoking,insertion,substance,metadata
100010842300002345,5,Removed the ritualistic intonation.,intonation,deletion,religious,text_dialogue
100010842300002345,4,Reduced a sexual act.,sexual act,deletion,sexual_suggestive,visual_scene
100010842300002345,3,Replaced a visual of a domestic animal with other visuals.,domestic animal,replacement,,visual_scene
100010842300002345,2,Removed visual of relieving on a human.,violence,deletion,violence,visual_scene
100010842300002345,1,Replaced multiple instances of profanity throughout the film.,cuss word,replacement,profanity,text_dialogue
100010102000000423,3,Added names of media partners at the beginning of the movie.,media partners,insertion,,metadata
100010102000000423,2,Added space for CBFC Certificate at the beginning.,CBFC Certificate,insertion,,metadata
100010102000000423,1,Replaced Akshay Kumar's health spot with Sunita's health spot in Gujarati at the beginning and after the interval.,Akshay Kumar|Sunita,replacement,substance,metadata
100010102100002357,9,Added an anti-smoking disclaimer at the beginning of the film.,smoking,insertion,substance,metadata
100010102100002357,8,Added a smoking disclaimer and the Ultra logo at the beginning of the film.,smoking,insertion,substance,metadata
100010102100002357,7,Deleted a song.,Galtha Da,deletion,,music
100010102100002357,6,Removed the song.,Kadhal Thavara,deletion,,music
100010102100002357,5,Removed a song from the film.,Appa Orumurai Parapa Song,deletion,,music
100010102100002357,4,Removed a scene from the film.,null,deletion,,visual_scene
100010102100002357,3,Deleted the song.,Kannaana Kannukulla Song,deletion,,music
100010102100002357,2,Removed a song sequence.,song sequence,deletion,,music
100010102100002357,1,Removed the opening video sequence including the movie maker's logo and an anti-smoking/drinking warning in Tamil.,anti-smoking|drinking,deletion,substance,metadata
100070102000000137,1,Added statutory warnings about smoking and drinking.,drinking,insertion,substance,metadata
100080842400000193,7,Removed a sequence depicting throat slitting and blood.,violence,deletion,violence,visual_scene
100080842400000193,6,The scene was fixed.,scene,visual_modification,,visual_scene
100080842400000193,5,Visuals of a car crash were removed.,violence,deletion,violence,visual_scene
100080842400000193,4,Muted a profane word.,chhinal,audio_modification,profanity,text_dialogue
100080842400000193,3,Muted a profane word.,Gand,audio_modification,profanity,text_dialogue
100080842400000193,2,Muted the phrase at one point in the film.,36-24-36,audio_modification,sexual_suggestive,text_dialogue
100080842400000193,1,Muted a profane word.,bakchoda,audio_modification,profanity,text_dialogue
100090101700000314,2,Removed the visual of the alcohol brand Smirnoff.,Smirnoff,deletion,substance,visual_scene
100090101700000314,1,Removed offensive words from the dialogue.,kazhuveriyude mole|nayinte mone|charakku aaruvanichi,text_modification,profanity,text_dialogue
100010101800003151,3,Muted a profane word.,maal,audio_modification,profanity,text_dialogue
100010101800003151,2,"Added a disclaimer stating the fictional nature of the theme, characters, and places with no resemblance to any real persons.","theme, characters, places",insertion,,metadata
100010101800003151,1,Added 10 seconds of space for closed captions.,CC,insertion,,metadata
100010842100001931,5,Removed a scene.,null,deletion,religious,visual_scene
100010842100001931,4,Removed religious content.,Ishwar,deletion,religious,text_dialogue
100010842100001931,3,Removed a scene.,Doudo Doudo,deletion,,visual_scene
100010842100001931,2,Deleted a scene.,null,deletion,,visual_scene
100010842100001931,1,Removed a scene from the film.,null,deletion,,visual_scene
100070842300001568,4,Inserted a disclaimer at the beginning of the film regarding the offense of sexual relations with underage children under the POCSO act.,sexual relations with underage children,insertion,sexual_explicit,metadata
100070842300001568,3,Removed visuals of the national flag from the karate master and students' clothing.,national flag,visual_modification,political,visual_scene
100070842300001568,2,Muted a profane word.,bitch,audio_modification,profanity,text_dialogue
100070842300001568,1,Added a statutory warning about drugs.,drugs,insertion,substance,metadata
100020101900000781,2,Muted unsolicited words.,unsolicited words,audio_modification,profanity,text_dialogue
100020101900000781,1,Added smoking and alcohol disclaimer where applicable,smoking|alcohol,insertion,substance,metadata
100070842200000641,3,Reduced visuals of a close-up shot of a kiss.,kiss,visual_modification,sexual_suggestive,visual_scene
100070842200000641,2,Removed the word Batta from the subtitles.,Batta,text_modification,,text_dialogue
100070842200000641,1,Removed the word and subtitle text.,guddha,deletion,profanity,text_dialogue
100030102000000352,7,Removed and replaced close-up visuals of breasts and cleavage in Song No.6.,breasts|cleavage,replacement,sexual_suggestive,visual_scene
100030102000000352,6,Blurred the visual of spitting blood.,blood,visual_modification,violence,visual_scene
100030102000000352,5,Blurred the visuals of bloodstains.,bloodstains,visual_modification,violence,visual_scene
100030102000000352,4,Muted the words with double meaning.,soliya mudikkira,audio_modification,sexual_suggestive,text_dialogue
100030102000000352,3,Replaced close up visuals of cleavage and pelvic regions in Song No.4.,cleavage|pelvic,replacement,sexual_suggestive,visual_scene
100030102000000352,2,Blurred the brand name of liquor.,liquor brand,visual_modification,substance,visual_scene
100030102000000352,1,Muted a profane word.,kunji,audio_modification,profanity,text_dialogue
100020842100000330,12,Removed a newspaper cutting visual featuring individuals at the end of the film.,Shri H K Kumaraswamy|Shri TSR,deletion,,visual_scene
100020842100000330,11,"Removed content for the last two minutes or more, as indicated.",content,deletion,,visual_scene
100020842100000330,10,Dialogue modified,Idella nanage.Khushi Avarige bw,text_modification,,text_dialogue
100020842100000330,9,Reduced the duration of a sexual assault scene.,sexual assault,deletion,sexual_explicit|violence,visual_scene
100020842100000330,8,Blurred visuals of police torture.,violence,visual_modification,violence,visual_scene
100020842100000330,7,Inserted a statutory warning against smoking.,smoking,insertion,substance,metadata
100020842100000330,6,Removed the health video.,Sunita,deletion,,visual_scene
100020842100000330,5,Muted or modified the words Keelu and Kelajaati.,Keelu|Kelajaati,text_modification,profanity,text_dialogue
100020842100000330,4,Muted and deleted several profane words and phrases throughout the dialogue.,Bolimaga|Bloody Indian Broots|Bloody Country|Huccha bw|Saabara|Naamarda|psychopath|Rascal,audio_modification,profanity,text_dialogue
100020842100000330,3,Removed a scene depicting urination.,urinating,deletion,,visual_scene
100020842100000330,2,Removed a song containing tribal language.,tribal language,deletion,identity_reference,music
100020842100000330,1,Added a certificate at the beginning of the film.,certificate,insertion,,metadata
100020101800000472,5,Removed visuals of blood.,blood,visual_modification,violence,visual_scene
100020101800000472,4,Deleted visuals of blood and blurred visuals.,blood,deletion,violence,visual_scene
100020101800000472,3,Deleted visuals of blood.,blood,visual_modification,violence,visual_scene
100020101800000472,2,Deleted visuals of blood.,blood,visual_modification,violence,visual_scene
100020101800000472,1,Deleted visuals and changed the color of blood.,blood,deletion,violence,visual_scene
100070842300001465,3,Added statutory warnings about smoking.,smoking,insertion,substance,metadata
100070842300001465,2,Inserted main and rolling titles in Telugu.,Telugu,insertion,,text_dialogue
100070842300001465,1,Removed the liquor brand Mansion House by covering it with a graphic.,Mansion House,content_overlay,substance,visual_scene
100080842400000036,9,Removed a phrase from the dialogue.,Ar jader poisa achhey|tarao poisa niye sobey,text_modification,,text_dialogue
100080842400000036,8,Removed a political statement.,sarkar,deletion,political,text_dialogue
100080842400000036,7,Removed references to Raja Rammohun Roy and Vidyasagar.,Raja Rammohun Roy|Vidyasagar,deletion,political,text_dialogue
100080842400000036,6,Removed a community reference.,Hindu,deletion,religious|identity_reference,text_dialogue
100080842400000036,5,Removed a dialogue about the treatment of women.,"This is my country, tortured and naked like your Bengal.|That is how we will treat women of Bengal",deletion,violence,text_dialogue
100080842400000036,4,Removed a comparison of the parliamentary system to a state.,Gujarat,deletion,political,text_dialogue
100080842400000036,3,Removed a scene depicting rape.,rape,deletion,sexual_explicit|violence,visual_scene
100080842400000036,2,Removed a religious reference.,Hindu,deletion,religious,text_dialogue
100080842400000036,1,The film depicts the discrimination faced by women and widows in India.,women and widows,text_modification,identity_reference,text_dialogue
100020842100000150,6,Inserted a warning against drinking.,drinking,insertion,substance,metadata
100020842100000150,5,Removed a blank shot.,null,deletion,,visual_scene
100020842100000150,4,Blurred the visuals of a suicide scene.,rope,visual_modification,violence,visual_scene
100020842100000150,3,Dialogue and subtitles were muted or removed at different points.,Tamilunaadige|Alchoholea|Ravichandran,audio_modification,profanity,text_dialogue
100020842100000150,2,"Removed visuals of animals, requiring an AWBI certificate.",Dogs|Hens,deletion,violence,visual_scene
100020842100000150,1,Inserted a disclaimer stating the film does not promote superstition or black magic.,blackmagic,insertion,religious,metadata
100010101900004900,2,Removed dialogue questioning the value of education.,padh likh kar kaunsa bada DC ban jana hai,deletion,,text_dialogue
100010101900004900,1,"Added a disclaimer in Hindi stating that while the film contains scenes depicting a child being teased, the filmmakers do not endorse such behavior.",child teasing,insertion,identity_reference,metadata
100010842400008664,2,Replaced inappropriate visuals and lyrics in the song.,intimate|vulgar,replacement,sexual_suggestive|profanity,music
100010842400008664,1,Added a disclaimer with references to superstition and miracles.,superstition,insertion,religious,metadata
100030842500000877,1,Inserted an anti-smoking disclaimer at the beginning of the film.,smoking,insertion,substance,metadata
100010842300009301,4,Blurred liquor brand name in the song Merath ki Revdee.,liquor brand,visual_modification,substance,visual_scene
100010842300009301,3,Removed dialogues that were offensive to religious sentiments and derogatory towards women.,"Ravan agar apana ......Ram nahi ban jata|Lagta hai badan me....nikalnee padegee|Sir vo to dono .....aapke muhme, muhme",deletion,religious|identity_reference,text_dialogue
100010842300009301,2,Inserted an anti-smoking message to cover smoking visuals.,smoking,insertion,substance,metadata
100010842300009301,1,Muted a derogatory word from dialogue and inserted it into the script.,derogatory word,audio_modification,profanity,text_dialogue
100050101900001106,2,Added a Censor Certificate at the beginning of the film.,Censor Certificate,insertion,,metadata
100050101900001106,1,Added an anti-smoking disclaimer.,smoking,insertion,substance,metadata
100010101700008839,2,Removed song lines and visuals of gay people dancing in a pub.,"Jumma, jumma do hi mulakato mein|Dard nahi jane jab|Saiyan mery pichhwade",deletion,sexual_suggestive|identity_reference,music
100010101700008839,1,Muted dialogue.,garam|kitana garam,audio_modification,sexual_suggestive,text_dialogue
100010101800002552,2,Muted a profane word.,picchwada,audio_modification,profanity,text_dialogue
100010101800002552,1,Muted a profane word.,nabalik,audio_modification,profanity,text_dialogue
100010101800001609,1,Removed dialogue about violence and threats.,Abe|Aparna,deletion,violence,text_dialogue
100010101800006053,6,Added Hindi subtitles,Hindi subtitles,insertion,,text_dialogue
100010101800006053,5,Blurred the liquor label.,liquor label,visual_modification,substance,visual_scene
100010101800006053,4,Added Hindi subtitles,Hindi,insertion,,text_dialogue
100010101800006053,3,Added an anti-smoking warning over scenes with smoking.,smoking,insertion,substance,metadata
100010101800006053,2,Removed the names of SINGAPORE and KOLKATA.,SINGAPORE|KOLKATA,text_modification,political,text_dialogue
100010101800006053,1,Added 10 seconds of space for closed captions.,CC,insertion,,metadata
100010151700001899,3,Blurred the liquor label on the bottle.,liquor label,visual_modification,substance,visual_scene
100010151700001899,2,Muted the word hawas from the dialogue.,hawas,audio_modification,profanity,text_dialogue
100010151700001899,1,Muted a profane word.,pichwada,audio_modification,profanity,text_dialogue
100010101900011679,10,Removed the fight scene visuals.,violence,deletion,violence,visual_scene
100010101900011679,9,Removed the visuals of men talking and their dialogue.,aapan|Kaam,deletion,,visual_scene
100010101900011679,8,Removed the visuals of the fight scene.,violence,deletion,violence,visual_scene
100010101900011679,7,Removed the visuals of the fight scene.,violence,deletion,violence,visual_scene
100010101900011679,6,Removed the visuals of the rape scene.,rape scene,deletion,sexual_explicit|violence,visual_scene
100010101900011679,5,Removed the visuals from the song.,Nash nash khichata kharihani me,deletion,,visual_scene
100010101900011679,4,Removed visuals from the song.,Diya buta da .sb sut gayil ho,deletion,,visual_scene
100010101900011679,3,Removed the visuals of the kissing scene.,kissing scene,deletion,sexual_suggestive,visual_scene
100010101900011679,2,Removed the visuals from the song sequence.,dil mera badmash,deletion,,visual_scene
100010101900011679,1,Removed visuals of a girl.,girl,deletion,,visual_scene
100030842100000250,7,Replaced a word in a scene.,Pudungittu,replacement,,text_dialogue
100030842100000250,6,Blurred the visual of placing the hand on the pant zip.,sexual_suggestive,visual_modification,sexual_suggestive,visual_scene
100030842100000250,5,Muted a word and removed the word 'Dumb' from the subtitle.,oomai|dumb,text_modification,profanity,text_dialogue
100030842100000250,4,Muted a profane word at multiple points in the film.,iththa,audio_modification,profanity,text_dialogue
100030842100000250,3,Muted a profane word multiple times in the scene.,puuna,audio_modification,profanity,text_dialogue
100030842100000250,2,Muted and replaced instances of characters mocking the hero's stutter.,Sa.Saa,text_modification,identity_reference,text_dialogue
100030842100000250,1,Added a disclaimer about smoking at the start of the film.,smoking,insertion,substance,metadata
100010842200003790,2,Removed visuals from a song sequence.,Song 2,deletion,,visual_scene
100010842200003790,1,Removed visuals from Song 1.,Song 1,deletion,,visual_scene
100010842200012288,1,Added a voice-over to a tobacco and alcohol health spot.,tobacco and alcohol,insertion,substance,text_dialogue
100030101900001401,1,Removed GST from the scene.,GST,deletion,political,text_dialogue
100090102100000214,2,Inserted an anti-tobacco health spot.,tobacco,insertion,substance,metadata
100090102100000214,1,Added anti-tobacco warning messages as per COTPA 2003 regulations.,tobacco,insertion,substance,metadata
100030842400000586,3,Audio was removed during the time period.,null,audio_modification,,text_dialogue
100030842400000586,2,Corrected the subtitles to align with the content.,subtitles,text_modification,,text_dialogue
100030842400000586,1,Added legible disclaimers in bold black font on a white background.,disclaimers,insertion,,metadata
100030842400000565,3,Muted a word at one point in the film,Item,audio_modification,profanity,text_dialogue
100030842400000565,2,Added a clear and readable disclaimer in bold black font on a white background.,disclaimer,insertion,,metadata
100030842400000565,1,"Corrected errors in subtitles, including character names and place names.",character names and place names,text_modification,,text_dialogue
100030842400000564,2,Audio was removed at one point in the film.,audio,audio_modification,,other
100030842400000564,1,Corrected the subtitles to align with the content.,subtitles,text_modification,,text_dialogue
100030842400000562,2,"Removed the word ""balls"" from the subtitles.",balls,text_modification,profanity,text_dialogue
100030842400000562,1,Corrected Telugu subtitles to match dialogues.,subtitles,text_modification,,text_dialogue
100030842300003226,3,Added a static smoking disclaimer.,smoking,insertion,substance,metadata
100030842300003226,2,Removed liquor brand name from visuals.,liquor brand,visual_modification,substance,visual_scene
100030842300003226,1,Muted a profane word at multiple points.,iththa,audio_modification,profanity,text_dialogue
100050101800001751,2,Dialogue related to Islam and Sharia law was muted.,Islam|Sharia,audio_modification,religious,text_dialogue
100050101800001751,1,Removed the News 18 logo.,News 18,deletion,,visual_scene
100010101800000078,3,Blurred the red light on the minister's car.,red light,visual_modification,political,visual_scene
100010101800000078,2,Added a disclaimer stating the film does not promote anti-scientific activities.,anti-scientific activities,insertion,,metadata
100010101800000078,1,"Added a disclaimer at the beginning of the film stating it is a work of fiction and all characters, political parties, and incidents are fictitious.",political,insertion,political,metadata
100020102000000278,3,Removed a scene with objectification of women.,objectification of women,deletion,sexual_suggestive,visual_scene
100020102000000278,2,Muted a profane word at multiple points in the film.,bosudi magane,audio_modification,profanity,text_dialogue
100020102000000278,1,Inserted a disclaimer stating the story is based on fiction.,fiction,insertion,,metadata
100090842300000045,1,Muted a profane word at multiple points.,ku,audio_modification,profanity,text_dialogue
100030842200000079,6,Blurred the visual of a knife insertion.,knife,visual_modification,violence,visual_scene
100030842200000079,5,Muted profane words in a scene.,Loosu Payaluga,audio_modification,profanity,text_dialogue
100030842200000079,4,Muted two group names at one point in the film,Kairegai Koottam|Kalavaani Koottam,audio_modification,,text_dialogue
100030842200000079,3,Muted profanity in a scene.,Paavadaiyya|Thukku,audio_modification,profanity,text_dialogue
100030842200000079,2,Blurred images of political leaders and a banner.,political leaders|Pasupathy Pandian,visual_modification,political,visual_scene
100030842200000079,1,Inserted a disclaimer in Tamil at the beginning of the film.,"All names, characters and incidents portrayed in the film are fictitious and any similarity or resemblance to any person, living or dead, is purely coincidental and unintentional. The film neither intends to malign, hurt or offend the feelingssentiments nor means to defame or hurt any persons, communities or religions in any manner.",insertion,,metadata
100070842200000005,3,Removed visuals of blood.,blood,deletion,violence,visual_scene
100070842200000005,2,Removed the word.,fuck,text_modification,profanity,text_dialogue
100070842200000005,1,Added statutory warning about smoking at the beginning of the film.,smoking,insertion,substance,metadata
100030842200000572,4,Removed the visual of spitting on a deity.,deity,deletion,religious,visual_scene
100030842200000572,3,Muted a profane word.,pant,audio_modification,profanity,text_dialogue
100030842200000572,2,Muted a profane word at one point.,fuck,audio_modification,profanity,text_dialogue
100030842200000572,1,Inserted content warning about smoking at multiple instances.,smoking,insertion,substance,metadata
100010842300009330,1,Replaced visuals in the courtroom scene due to improper national flag positioning.,national flag,replacement,political,visual_scene
100010102000001891,9,Added a static smoking disclaimer in the song.,smoking,insertion,substance,metadata
100010102000001891,8,Submitted AWBI certificate.,AWBI certificate,insertion,,metadata
100010102000001891,7,The audio was silenced at the beginning and end of the scene.,null,audio_modification,,other
100010102000001891,6,Blurred the visuals of Saavi walking on the fire.,Saavi,visual_modification,violence,visual_scene
100010102000001891,5,Muted caste references in the film.,Ghisadi log,audio_modification,identity_reference,text_dialogue
100010102000001891,4,Muted derogatory words.,Phatakadi|Badviya,audio_modification,profanity,text_dialogue
100010102000001891,3,Muted two words at one point in the film.,maal|item,audio_modification,profanity,text_dialogue
100010102000001891,2,Inserted a disclaimer at the beginning of the film.,null,insertion,,metadata
100010102000001891,1,Added an anti-smoking disclaimer at the beginning and during the film.,smoking,insertion,substance,metadata
100010101900002798,5,Added an anti-smoking disclaimer at the start of the film.,smoking,insertion,substance,metadata
100010101900002798,4,Removed visuals of eye popping.,violence,deletion,violence,visual_scene
100010101900002798,3,Removed visuals of tongue slashing.,violence,deletion,violence,visual_scene
100010101900002798,2,Added a disclaimer to the film.,anti scientific activities,insertion,,metadata
100010101900002798,1,Added a disclaimer stating the film is fictional and any resemblance to real persons or events is coincidental.,fiction,insertion,,metadata
100030842400002563,5,Muted profane words at different points in the film.,mokka piece|pottaththanama,audio_modification,profanity,text_dialogue
100030842400002563,4,Muted the song lyric Thaavu.,Thaavu,audio_modification,,music
100030842400002563,3,Muted the song lyrics at multiple points in Song No.1.,Kavalaigalai|Kavalai|Thunbam|Sogam,audio_modification,,music
100030842400002563,2,Replaced liquor brand names.,,replacement,substance,visual_scene
100030842400002563,1,Inserted a smoking disclaimer at two points in the film.,smoking,insertion,substance,metadata
100010101900001806,8,Removed the scenes where the manager scratches his butt in an indecent manner.,butt scratching,deletion,sexual_suggestive,visual_scene
100010101900001806,7,Muted a profane word.,chutiya,audio_modification,profanity,text_dialogue
100010101900001806,6,Removed a scene where Aditya slaps Vedika.,,deletion,violence,visual_scene
100010101900001806,5,Muted a profane word.,chot,audio_modification,profanity,text_dialogue
100010101900001806,4,Muted a profane word.,Bhokat jaaiel,audio_modification,profanity,text_dialogue
100010101900001806,3,Muted the word Paani from the dialogue.,Paani,audio_modification,,text_dialogue
100010101900001806,2,Removed a scene depicting children with condoms.,condoms,deletion,sexual_suggestive,visual_scene
100010101900001806,1,Removed the names of media partners.,media partners,deletion,,text_dialogue
100010842200012330,4,Muted dialogue containing a political reference.,Sonia Gandhi,audio_modification,political|profanity,text_dialogue
100010842200012330,3,Muted dialogue at one point in the film,Agnee pariksha aapeene vanvas mokle,audio_modification,,text_dialogue
100010842200012330,2,Muted dialogue at one point in the film.,Meerabai no tamburo. pratibimba nahi jovayu,audio_modification,,text_dialogue
100010842200012330,1,Muted dialogue at one point in the film.,Rame Seetanee agni pariksha leedhee ne te chhtay bhagvan kehvaya,audio_modification,,text_dialogue
100010842400003678,5,The details of length corrected.,length,text_modification,,text_dialogue
100010842400003678,4,Deleted a word.,word,deletion,,text_dialogue
100010842400003678,3,Visuals were modified.,visuals,visual_modification,,visual_scene
100010842400003678,2,Modified the disclaimer.,disclaimer,text_modification,,metadata
100010842400003678,1,Modified the title.,title,text_modification,,metadata
100010842400008848,2,Removed visuals of women slapping.,violence,deletion,violence,visual_scene
100010842400008848,1,Added a disclaimer against domestic violence.,domestic violence,insertion,violence,metadata
100010842400005414,4,Muted a profane word at one point in the film.,fuck,audio_modification,profanity,text_dialogue
100010842400005414,3,Muted derogatory words.,derogatory words,audio_modification,profanity,text_dialogue
100010842400005414,2,Added an anti-alcohol warning.,alcohol,insertion,substance,metadata
100010842400005414,1,Replaced the original disclaimer with an anti-superstition disclaimer.,witchcraft,replacement,religious,metadata
100010842400004798,1,Muted an inappropriate brand name.,brand name,audio_modification,,text_dialogue
100070842500000250,1,The provided context does not contain information to correct spelling mistakes in closed captions. Please provide the script to be analyzed.,null,text_modification,,text_dialogue
100070842400001078,9,Removed a scene containing a violent act.,violence,deletion,violence,visual_scene
100070842400001078,8,Reduced the length of the scene and blurred the bloodshed.,bloodshed,visual_modification,violence,visual_scene
100070842400001078,7,Removed a dream sequence showing female body exposure.,female body exposure,deletion,sexual_explicit,visual_scene
100070842400001078,6,Reduced the visibility of blood in the murder scene.,blood,visual_modification,violence,visual_scene
