certificate_id,film_name,film_name_full,language,duration_mins,description,cleaned_description,cut_no,deleted_mins,replaced_mins,inserted_mins,total_modified_time_mins,cert_date,cert_no,applicant,certifier
100090842400000043,AA RATHRI,AA RATHRI (MALAYALAM) (Color) (2-D),Malayalam,126.2,Reduced the visuals of Person attempt to seduce Radha,,5,0.31666666666666665,0.0,0.0,0.32,2024-03-19,VIL232024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000043,AA RATHRI,AA RATHRI (MALAYALAM) (Color) (2-D),Malayalam,126.2,Reduced the dead bodies of blood shredded faces of woman and girl at the side of railway track,,6,0.1,0.0,0.0,0.1,2024-03-19,VIL232024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000043,AA RATHRI,AA RATHRI (MALAYALAM) (Color) (2-D),Malayalam,126.2,Reduced the romantic visuals of Ravi and Indhu,,7,0.11666666666666667,0.0,0.0,0.12,2024-03-19,VIL232024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000043,AA RATHRI,AA RATHRI (MALAYALAM) (Color) (2-D),Malayalam,126.2,Deleted the entire Maarolsavam.... singing and dancing by Anuradha with scantly clad and ugly dance movement,,8,5.583333333333333,0.0,0.0,5.58,2024-03-19,VIL232024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000043,AA RATHRI,AA RATHRI (MALAYALAM) (Color) (2-D),Malayalam,126.2,Deleted the Theatre movie visuals of girl with the bikini dress presence on the sands of the sea shore,,9,0.03333333333333333,0.0,0.0,0.03,2024-03-19,VIL232024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000043,AA RATHRI,AA RATHRI (MALAYALAM) (Color) (2-D),Malayalam,126.2,Deleted the entire movie song bit of Silk Smitha singing and dancing with Kamal Hasan,,10,0.6333333333333333,0.0,0.0,0.63,2024-03-19,VIL232024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000043,AA RATHRI,AA RATHRI (MALAYALAM) (Color) (2-D),Malayalam,126.2,Reduced the fight between Babu and Ravi,,11,0.7166666666666667,0.0,0.0,0.72,2024-03-19,VIL232024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000043,AA RATHRI,AA RATHRI (MALAYALAM) (Color) (2-D),Malayalam,126.2,Reduced the blood shredded face of Ravi,,12,0.05,0.0,0.0,0.05,2024-03-19,VIL232024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000043,AA RATHRI,AA RATHRI (MALAYALAM) (Color) (2-D),Malayalam,126.2,Reduced the visuals of Indhu presence in the bathroom under the shower water and inter cut flash shots of Babu and other seducing her,,13,0.4666666666666667,0.0,0.0,0.47,2024-03-19,VIL232024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000043,AA RATHRI,AA RATHRI (MALAYALAM) (Color) (2-D),Malayalam,126.2,Deleted the flash visuals of Babu and other seducing Indhu and her struggling,,14,0.35,0.0,0.0,0.35,2024-03-19,VIL232024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000043,AA RATHRI,AA RATHRI (MALAYALAM) (Color) (2-D),Malayalam,126.2,Reduced the visuals of Rowdies fight with Abbu,,15,0.95,0.0,0.0,0.95,2024-03-19,VIL232024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000043,AA RATHRI,AA RATHRI (MALAYALAM) (Color) (2-D),Malayalam,126.2,Reduced the court scene visuals of lawyer interrogating Indhu,,16,0.3,0.0,0.0,0.3,2024-03-19,VIL232024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000043,AA RATHRI,AA RATHRI (MALAYALAM) (Color) (2-D),Malayalam,126.2,Reduced the visuals of Babu and other person seducing Radha,,17,0.18333333333333332,0.0,0.0,0.18,2024-03-19,VIL232024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000043,AA RATHRI,AA RATHRI (MALAYALAM) (Color) (2-D),Malayalam,126.2,"Reduced the fight between Venu, babu and others",,18,0.3,0.0,0.0,0.3,2024-03-19,VIL232024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000043,AA RATHRI,AA RATHRI (MALAYALAM) (Color) (2-D),Malayalam,126.2,Reduced the climax portion of fight,,19,2.6833333333333336,0.0,0.0,2.68,2024-03-19,VIL232024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,Deleted the visuals of students smoking cigarette and consuming drugs Usha observes them and takes their photos with the camera,,1,0.5,0.0,0.0,0.5,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,Reduced the photos of students while smoking cigarette and taking drugs,,2,0.15,0.0,0.0,0.15,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,Reduced the photos of students in the news paper as smoking and taking drugs,,3,0.15,0.0,0.0,0.15,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,Muted the word Kalla Kazhuvaramari and Kazhuvara uttered by Inspector Prathapan,,4,0.0,0.0,0.0,0.0,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,Reduced the visuals of students burning the news papers and protesting in the college,,5,0.8833333333333333,0.0,0.0,0.88,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,Reduced the visuals of students protesting before the News paper office,,6,2.4166666666666665,0.0,0.0,2.42,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,Reduced the visuals of 4 boys pickup usha in their van and tortures,,7,0.31666666666666665,0.0,0.0,0.32,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,"Reduced the visuals of 4 boys torturing usha in their house, smoking cigarettes taking drugs and injections etc",,8,3.15,0.0,0.0,3.15,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,"Reduced the entire visuals of 4 boys smoking cigarettes, taking durgs and Torturing Usha and giving her the drug injection",,9,2.966666666666667,0.0,0.0,2.97,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,Muted the word ganja uttered by woman,,10,0.0,0.0,0.0,0.0,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,Deleted the visuals of blood oozing from the hand of Damu in the wash basin,,11,0.16666666666666666,0.0,0.0,0.17,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,In the song Thaalam Maaranna tharattu... deleted the visuals of Damu taking the drug injection,,12,0.23333333333333334,0.0,0.0,0.23,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,Reduce the visuals of DSP Prathapan beating the 4 boys,,13,0.36666666666666664,0.0,0.0,0.37,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,Muted the word Kalla Kazhuvaramari uttered by Inspector Prathapan twice,,14,0.0,0.0,0.0,0.0,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,Reduced the fight between the Ajith group and Damu Group,,15,0.18333333333333332,0.0,0.0,0.18,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,Muted the word Bastard uttered by Ajith,,16,0.0,0.0,0.0,0.0,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,Muted the word ganja uttered by DSP prathapan,,17,0.0,0.0,0.0,0.0,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000046,PRANAMAM,PRANAMAM (MALAYALAM) (Color) (2-D),Malayalam,121.28333333333333,Reduced the climax portion,,18,1.7166666666666668,0.0,0.0,1.72,2024-03-19,VIL242024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Muted the word Kazkeekkudalle uttered by Johny,,1,0.0,0.0,0.0,0.0,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Muted the word ganja uttered by Johny with person,,2,0.0,0.0,0.0,0.0,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Muted the word Koothichi uttered my Paramu,,3,0.0,0.0,0.0,0.0,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Reduced the visuals of Person romancing with the girl in the forest,,4,0.5166666666666667,0.0,0.0,0.52,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Reduced the fight between Paramau and Person and Johny shoots the person,,5,0.5,0.0,0.0,0.5,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Reduced the fight Johny with the driver inside the car,,6,0.6666666666666666,0.0,0.0,0.67,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Reduced the fight between Johny with Unnithan and others while trying to Escape from the police custody,,7,0.38333333333333336,0.0,0.0,0.38,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Muted the word Bastard uttered by MC Person at Paramu,,8,0.0,0.0,0.0,0.0,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Deleted the close visuals of branded liquor bottles,,9,0.03333333333333333,0.0,0.0,0.03,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Deleted the visuals of branded liquor bottles,,10,0.21666666666666667,0.0,0.0,0.22,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Muted the word Kalla Kazhuveri and Kazhuveri (3 times),,11,0.0,0.0,0.0,0.0,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Muted the word branded cigaratte name clerk uttered by Paramu,,12,0.0,0.0,0.0,0.0,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,muted the word Vesya uttered by Geetha,,13,0.0,0.0,0.0,0.0,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Muted the word bloody beggar uttered by MC Person,,14,0.0,0.0,0.0,0.0,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Reduced the visuals bhymi struggling to dis and blood oozes out from mouth,,15,0.1,0.0,0.0,0.1,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Reduced the visuals of person with head injury,,16,0.26666666666666666,0.0,0.0,0.27,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Reduced the visuals of Dogs chasing Paramu and Geetha in the forest,,17,0.5833333333333334,0.0,0.0,0.58,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Reduced the climax portion,,18,2.1333333333333333,0.0,0.0,2.13,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100090842400000047,NYAYAVIDHI,NYAYAVIDHI (MALAYALAM) (Color) (2-D),Malayalam,133.88333333333333,Muted the word Bastard uttered by Villain,,19,0.0,0.0,0.0,0.0,2024-03-19,VIL252024-THI,Nadeem Thufail T (E.O.),"Nadeem Thufail T, RO, CBFC, Thiruvananthpuram"
100030842400000387,SIREN 108,SIREN 108 (MALAYALAM WITH ENGLISH SUBTITLE) (Color) (2-D),Malayalam,155.65,Increase the size of the disclaimers to make it legible. The disclaimer should be legible and readable and in bold black font on white background. - Implemented: (No change in duration),,1,0.0,0.0,0.0,0.0,2024-03-18,VIL2292024-Che,"SUJATHA VIJAYAKUMAR - (HOME MOVIE MAKERS), CHENNAI","D BALAMURALI, RO, CBFC, Chennai"
100030842400000387,SIREN 108,SIREN 108 (MALAYALAM WITH ENGLISH SUBTITLE) (Color) (2-D),Malayalam,155.65,Replaced the end slide (text) shown in Tamil font in TC 02:33:37 in Malayalam language. (No change in duration),,2,0.0,0.0,0.0,0.0,2024-03-18,VIL2292024-Che,"SUJATHA VIJAYAKUMAR - (HOME MOVIE MAKERS), CHENNAI","D BALAMURALI, RO, CBFC, Chennai"
100040842400000014,MANI NAGESWARI,MANI NAGESWARI (ODIA) (Color) (2-D),Odia,94.83333333333333,Inserted 10 Second Blank card for showing CBFC Certificate,,1,0.0,0.0,0.16666666666666666,0.17,2024-03-18,VIL132024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000014,MANI NAGESWARI,MANI NAGESWARI (ODIA) (Color) (2-D),Odia,94.83333333333333,Inserted No smoking disclaimer,,2,0.0,0.0,0.9833333333333333,0.98,2024-03-18,VIL132024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000014,MANI NAGESWARI,MANI NAGESWARI (ODIA) (Color) (2-D),Odia,94.83333333333333,Inserted No smoking disclaimer after interval,,3,0.0,0.0,0.9833333333333333,0.98,2024-03-18,VIL132024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000012,RANAKHETRA,RANAKHETRA (ODIA) (Color) (2-D),Odia,119.98333333333333,Deleted the Ad from TCR 00:00:00:01 to 00:01:07:03 (H:M:S:F),,1,1.1166666666666667,0.0,0.0,1.12,2024-03-15,VIL252024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000012,RANAKHETRA,RANAKHETRA (ODIA) (Color) (2-D),Odia,119.98333333333333,Deleted the casting details from TCR 00:02:3:09 to 00:05:20:19 (H:M:S:F),,2,2.7666666666666666,0.0,0.0,2.77,2024-03-15,VIL252024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000012,RANAKHETRA,RANAKHETRA (ODIA) (Color) (2-D),Odia,119.98333333333333,Deleted the Finger cutting Scene from TCR 00:48:52:01 to 00:49:23:10 (H:M:S:F),,3,0.5333333333333333,0.0,0.0,0.53,2024-03-15,VIL252024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000012,RANAKHETRA,RANAKHETRA (ODIA) (Color) (2-D),Odia,119.98333333333333,Deleted the Bomb blasting Scene from TCR 00:52:01:13 to 00:52:13:17 (H:M:S:F),,4,0.2,0.0,0.0,0.2,2024-03-15,VIL252024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000012,RANAKHETRA,RANAKHETRA (ODIA) (Color) (2-D),Odia,119.98333333333333,Deleted the last casting from TCR 02:05:43:01 to 02:07:31:00 (H:M:S:F),,5,1.7833333333333332,0.0,0.0,1.78,2024-03-15,VIL252024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100050842400000218,JIM BUTTON AND THE WILD 13,JIM BUTTON AND THE WILD 13 (HINDI) (Color) (2-D),Hindi,103.5,Anti- smoking message has been inserted.,,1,0.0,0.0,0.0,0.0,2024-03-15,VFL112024-DEL,,"MAHESH KUMAR, RO, CBFC, Delhi"
100050842400000244,YAMUNAPUTRA ANGAD,YAMUNAPUTRA ANGAD (HINDI) (Color) (2-D),Hindi,128.28333333333333,"Muted words Chutadon at 7 min, haram ki jani at 35-36 min, Pichwada chatne at 1 hr, Bhed ke beej at 1.05hrs, bahanchod at 1.49 hrs.",,1,0.0,0.0,0.0,0.0,2024-03-14,VIL232024-DEL,,"MAHESH KUMAR, RO, CBFC, Delhi"
100050842400000244,YAMUNAPUTRA ANGAD,YAMUNAPUTRA ANGAD (HINDI) (Color) (2-D),Hindi,128.28333333333333,Muted word Hijra used in the derogatory manner denying the dignified identity to the transgender community.,,2,0.0,0.0,0.0,0.0,2024-03-14,VIL232024-DEL,,"MAHESH KUMAR, RO, CBFC, Delhi"
100050842400000244,YAMUNAPUTRA ANGAD,YAMUNAPUTRA ANGAD (HINDI) (Color) (2-D),Hindi,128.28333333333333,Script modified as per film.,,3,0.0,0.0,0.0,0.0,2024-03-14,VIL232024-DEL,,"MAHESH KUMAR, RO, CBFC, Delhi"
100050842400000244,YAMUNAPUTRA ANGAD,YAMUNAPUTRA ANGAD (HINDI) (Color) (2-D),Hindi,128.28333333333333,All anti-smoking messages inserted in large legible font.,,4,0.0,0.0,0.0,0.0,2024-03-14,VIL232024-DEL,,"MAHESH KUMAR, RO, CBFC, Delhi"
100050842400000244,YAMUNAPUTRA ANGAD,YAMUNAPUTRA ANGAD (HINDI) (Color) (2-D),Hindi,128.28333333333333,Killing scenes to be removed defocussed being too brutal.: edited,,5,0.0,0.0,0.0,0.0,2024-03-14,VIL232024-DEL,,"MAHESH KUMAR, RO, CBFC, Delhi"
100050842400000244,YAMUNAPUTRA ANGAD,YAMUNAPUTRA ANGAD (HINDI) (Color) (2-D),Hindi,128.28333333333333,"Full length disclaimer-This film is a work of fiction and is not based on andor intended to be based on the life of any person dead or alive. All characters and incidents portrayed and the names used in this film are fictitious and any resemblance to reality is pure coincidence. Any similarity or resemblance to the name, character or history of any person is entirely and purely unintentional. This film is for entertainment purposes and has no intention to defame any entity inserted.",,6,0.0,0.0,0.0,0.0,2024-03-14,VIL232024-DEL,,"MAHESH KUMAR, RO, CBFC, Delhi"
100070842400000174,FACTION LENI SEEMA KATHA,FACTION LENI SEEMA KATHA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,141.23333333333332,Insert statutory warnings on Smoking.,,1,0.0,0.0,0.0,0.0,2024-03-14,DIL2492024-HYD,CHATTU SRINIVASARAO - GUNTUR(PURAM CINEMA),"Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000174,FACTION LENI SEEMA KATHA,FACTION LENI SEEMA KATHA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,141.23333333333332,Excise the visuals of flying cut thumb at TCR 20.24 and 55 Min.(Visuals removed),,2,0.15,0.0,0.0,0.15,2024-03-14,DIL2492024-HYD,CHATTU SRINIVASARAO - GUNTUR(PURAM CINEMA),"Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000174,FACTION LENI SEEMA KATHA,FACTION LENI SEEMA KATHA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,141.23333333333332,"Excise the visual of cut hand of a person at 1.29 and villain holding the hand at 1.30, the comparison shot with the photo is permitted in closeup.(Cut hand visual excised at both places)",,3,0.23333333333333334,0.0,0.0,0.23,2024-03-14,DIL2492024-HYD,CHATTU SRINIVASARAO - GUNTUR(PURAM CINEMA),"Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000174,FACTION LENI SEEMA KATHA,FACTION LENI SEEMA KATHA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,141.23333333333332,Excise the word Bhadkov along with subtitle text.(Muted),,4,0.0,0.0,0.0,0.0,2024-03-14,DIL2492024-HYD,CHATTU SRINIVASARAO - GUNTUR(PURAM CINEMA),"Shifali Kumar, RO, CBFC, Hyderabad"
100080842300000233,HOK REYAK LADHAI,HOK REYAK LADHAI (SANTALI) (Color) (2-D),Santali,144.63333333333333,Chewing tobacco.Disclaimer should be given,,1,0.0,0.0,0.0,0.0,2024-03-14,DIL2172024-KOL,Sumay Mukherjee (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata"
100080842300000233,HOK REYAK LADHAI,HOK REYAK LADHAI (SANTALI) (Color) (2-D),Santali,144.63333333333333,Alcohol company label to be blurred.,,2,0.0,0.0,0.0,0.0,2024-03-14,DIL2172024-KOL,Sumay Mukherjee (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata"
100020842400000051,HADDHU LEDHURAA,HADDHU LEDHURAA ( FRIENDSHIP) (TELUGU) (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Friendship,112.61666666666666,"Excise the direct shot of killing a small girl at TCR 4 min, 49 min, 51 min, 54 min, 1.33 and 1.49 to make it only indicative.(Covered with CG)",,1,0.0,0.0,0.0,0.0,2024-03-13,DIL2472024-HYD,"VEERESH GAAJULA - BELLARY(TIGER HILLS PRODUCTION), RAAVI RAJASHEKKAR - KHAMMAM(MS SWARNA PICTURES)","Shifali Kumar, RO, CBFC, Hyderabad"
100020842400000051,HADDHU LEDHURAA,HADDHU LEDHURAA ( FRIENDSHIP) (TELUGU) (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Friendship,112.61666666666666,Excise the liquor brands.(Covered with CG),,2,0.0,0.0,0.0,0.0,2024-03-13,DIL2472024-HYD,"VEERESH GAAJULA - BELLARY(TIGER HILLS PRODUCTION), RAAVI RAJASHEKKAR - KHAMMAM(MS SWARNA PICTURES)","Shifali Kumar, RO, CBFC, Hyderabad"
100020842400000051,HADDHU LEDHURAA,HADDHU LEDHURAA ( FRIENDSHIP) (TELUGU) (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Friendship,112.61666666666666,Excise the dialogues in sc no.19 regarding smoking promotion and connection to statutory warnings.(Excised completely),,3,1.25,0.0,0.0,1.25,2024-03-13,DIL2472024-HYD,"VEERESH GAAJULA - BELLARY(TIGER HILLS PRODUCTION), RAAVI RAJASHEKKAR - KHAMMAM(MS SWARNA PICTURES)","Shifali Kumar, RO, CBFC, Hyderabad"
